0,249,14 1 11 3 15 8 4 16 17 5 13 2 9 7 10 6 12
1,245,14 1 11 3 15 8 4 16 17 5 13 12 9 7 10 6 2
2,199,14 1 11 3 15 10 4 16 17 5 13 12 9 7 8 6 2
3,203,14 1 11 3 4 10 15 16 17 5 13 12 9 7 8 6 2
4,219,14 1 11 3 15 10 9 16 17 5 13 12 4 7 8 6 2
5,173,14 1 2 3 15 10 4 16 17 5 13 12 9 7 8 6 11
6,199,14 1 12 3 15 10 4 16 17 5 13 2 9 7 8 6 11
7,177,14 1 2 3 15 10 4 16 12 5 13 17 9 7 8 6 11
8,187,14 1 2 3 15 10 4 16 17 5 13 8 9 7 12 6 11
9,175,14 1 2 3 15 10 4 5 17 16 13 12 9 7 8 6 11
10,203,9 1 2 3 15 10 4 16 17 5 13 12 14 7 8 6 11
11,165,14 3 2 1 15 10 4 16 17 5 13 12 9 7 8 6 11
12,171,14 3 2 1 15 5 4 16 17 10 13 12 9 7 8 6 11
13,167,14 3 2 1 15 10 4 16 17 5 13 12 9 7 11 6 8
14,175,14 3 2 1 15 10 4 16 17 9 13 12 5 7 8 6 11
15,181,14 8 2 1 15 10 4 16 17 5 13 12 9 7 3 6 11
16,165,6 3 2 1 15 10 4 16 17 5 13 12 9 7 8 14 11
17,187,7 3 2 1 15 10 4 16 17 5 13 12 9 6 8 14 11
18,165,6 3 1 2 15 10 4 16 17 5 13 12 9 7 8 14 11
19,165,3 6 1 2 15 10 4 16 17 5 13 12 9 7 8 14 11
20,181,17 6 1 2 15 10 4 16 3 5 13 12 9 7 8 14 11
21,165,3 6 1 2 15 10 16 4 17 5 13 12 9 7 8 14 11
22,187,3 6 1 2 15 10 16 4 9 5 13 12 17 7 8 14 11
23,201,7 6 1 2 15 10 16 4 17 5 13 12 9 3 8 14 11
24,201,3 6 1 12 15 10 16 4 17 5 13 2 9 7 8 14 11
25,195,3 6 1 2 15 10 16 7 17 5 13 12 9 4 8 14 11
26,163,3 6 2 1 15 10 16 4 17 5 13 12 9 7 8 14 11
27,191,3 6 2 1 15 9 16 4 17 5 13 12 10 7 8 14 11
28,171,3 6 2 1 15 10 16 4 8 5 13 12 9 7 17 14 11
29,157,3 6 2 1 15 10 13 4 17 5 16 12 9 7 8 14 11
30,169,3 6 2 1 15 10 13 16 17 5 4 12 9 7 8 14 11
31,169,3 6 2 1 15 10 13 4 17 5 16 12 7 9 8 14 11
32,153,3 6 2 1 15 10 13 4 17 5 14 12 9 7 8 16 11
33,175,3 6 2 1 15 12 13 4 17 5 14 10 9 7 8 16 11
34,161,3 5 2 1 15 10 13 4 17 6 14 12 9 7 8 16 11
35,167,3 6 2 1 15 10 13 4 17 8 14 12 9 7 5 16 11
36,155,3 6 2 1 15 10 13 4 17 5 14 12 9 7 11 16 8
37,189,3 6 2 16 15 10 13 4 17 5 14 12 9 7 8 1 11
38,175,3 6 2 1 15 11 13 4 17 5 14 12 9 7 8 16 10
39,163,3 6 2 1 15 10 13 4 17 5 7 12 9 14 8 16 11
40,153,3 6 2 10 15 1 13 4 17 5 14 12 9 7 8 16 11
41,179,3 6 2 10 15 12 13 4 17 5 14 1 9 7 8 16 11
42,171,3 10 2 6 15 1 13 4 17 5 14 12 9 7 8 16 11
43,155,3 6 2 10 15 1 13 4 17 5 14 11 9 7 8 16 12
44,155,3 6 2 10 17 1 13 4 15 5 14 12 9 7 8 16 11
45,149,3 6 2 10 15 1 13 4 17 5 14 12 11 7 8 16 9
46,161,3 9 2 10 15 1 13 4 17 5 14 12 11 7 8 16 6
47,175,3 6 2 9 15 1 13 4 17 5 14 12 11 7 8 16 10
48,155,3 6 2 10 15 1 13 4 17 9 14 12 11 7 8 16 5
49,153,3 6 2 4 15 1 13 10 17 5 14 12 11 7 8 16 9
50,147,3 6 2 10 15 1 13 4 17 5 14 12 16 7 8 11 9
51,159,3 9 2 10 15 1 13 4 17 5 14 12 16 7 8 11 6
52,151,3 6 2 10 4 1 13 15 17 5 14 12 16 7 8 11 9
53,161,3 6 7 10 15 1 13 4 17 5 14 12 16 2 8 11 9
54,151,3 6 2 4 15 1 13 10 17 5 14 12 16 7 8 11 9
55,179,12 6 2 10 15 1 13 4 17 5 14 3 16 7 8 11 9
56,169,3 6 2 12 15 1 13 4 17 5 14 10 16 7 8 11 9
57,205,3 6 2 10 15 8 13 4 17 5 14 12 16 7 1 11 9
58,149,3 6 2 10 15 1 13 4 17 5 14 12 16 8 7 11 9
59,169,14 6 2 10 15 1 13 4 17 5 3 12 16 7 8 11 9
60,147,3 6 2 10 15 1 13 17 4 5 14 12 16 7 8 11 9
61,211,3 6 2 10 11 1 13 17 4 5 14 12 16 7 8 15 9
62,177,15 6 2 10 3 1 13 17 4 5 14 12 16 7 8 11 9
63,197,3 6 2 10 7 1 13 17 4 5 14 12 16 15 8 11 9
64,139,3 6 2 10 15 1 13 17 4 14 5 12 16 7 8 11 9
65,141,6 3 2 10 15 1 13 17 4 14 5 12 16 7 8 11 9
66,149,3 6 2 10 15 1 13 17 4 16 5 12 14 7 8 11 9
67,141,3 6 2 10 15 1 13 17 4 14 5 12 16 11 8 7 9
68,189,3 6 2 10 7 1 13 17 4 14 5 12 16 15 8 11 9
69,139,3 6 2 14 15 1 13 17 4 10 5 12 16 7 8 11 9
70,141,3 6 2 14 15 1 13 17 4 10 5 12 11 7 8 16 9
71,195,8 6 2 14 15 1 13 17 4 10 5 12 16 7 3 11 9
72,143,3 5 2 14 15 1 13 17 4 10 6 12 16 7 8 11 9
73,163,3 6 2 14 15 1 13 7 4 10 5 12 16 17 8 11 9
74,151,3 9 2 14 15 1 13 17 4 10 5 12 16 7 8 11 6
75,147,3 6 2 15 14 1 13 17 4 10 5 12 16 7 8 11 9
76,159,3 6 2 5 15 1 13 17 4 10 14 12 16 7 8 11 9
77,195,8 6 2 14 15 1 13 17 4 10 5 12 16 7 3 11 9
78,147,3 6 2 15 14 1 13 17 4 10 5 12 16 7 8 11 9
79,175,3 6 2 14 15 7 13 17 4 10 5 12 16 1 8 11 9
80,137,3 6 2 14 15 1 13 17 4 10 5 9 16 7 8 11 12
81,167,3 6 2 9 15 1 13 17 4 10 5 14 16 7 8 11 12
82,157,3 15 2 14 6 1 13 17 4 10 5 9 16 7 8 11 12
83,139,3 6 2 14 15 1 13 17 4 10 5 12 16 7 8 11 9
84,129,3 6 4 14 15 1 13 17 2 10 5 9 16 7 8 11 12
85,161,9 6 4 14 15 1 13 17 2 10 5 3 16 7 8 11 12
86,135,3 6 4 14 1 15 13 17 2 10 5 9 16 7 8 11 12
87,125,3 6 4 14 15 1 13 17 2 10 5 9 16 12 8 11 7
88,151,3 2 4 14 15 1 13 17 6 10 5 9 16 12 8 11 7
89,121,3 6 4 14 15 1 13 17 2 10 5 9 16 12 11 8 7
90,137,3 6 12 14 15 1 13 17 2 10 5 9 16 4 11 8 7
91,117,3 6 4 10 15 1 13 17 2 14 5 9 16 12 11 8 7
92,157,3 6 4 10 16 1 13 17 2 14 5 9 15 12 11 8 7
93,125,3 6 4 10 15 14 13 17 2 1 5 9 16 12 11 8 7
94,111,3 6 13 10 15 1 4 17 2 14 5 9 16 12 11 8 7
95,131,3 6 13 10 15 5 4 17 2 14 1 9 16 12 11 8 7
96,167,8 6 13 10 15 1 4 17 2 14 5 9 16 12 11 3 7
97,154,3 6 13 10 15 7 4 17 2 14 5 9 16 12 11 8 1
98,111,3 6 13 10 15 1 4 17 2 14 5 9 12 16 11 8 7
99,177,3 6 13 10 15 1 4 17 8 14 5 9 12 16 11 2 7
100,123,3 6 13 10 15 1 4 17 2 14 5 9 12 7 11 8 16
101,129,3 6 2 10 15 1 4 17 13 14 5 9 12 16 11 8 7
102,109,3 6 13 10 15 1 14 17 2 4 5 9 12 16 11 8 7
103,101,3 6 13 10 1 15 14 17 2 4 5 9 12 16 11 8 7
104,143,3 6 13 10 1 15 12 17 2 4 5 9 14 16 11 8 7
105,101,3 6 4 10 1 15 14 17 2 13 5 9 12 16 11 8 7
106,107,3 6 4 10 1 15 14 17 2 13 5 9 12 16 7 8 11
107,155,3 6 4 10 1 15 14 11 2 13 5 9 12 16 17 8 7
108,115,3 6 4 17 1 15 14 10 2 13 5 9 12 16 11 8 7
109,123,13 6 4 10 1 15 14 17 2 3 5 9 12 16 11 8 7
110,135,3 6 4 10 1 15 16 17 2 13 5 9 12 14 11 8 7
111,119,3 6 4 10 1 15 14 17 2 12 5 9 13 16 11 8 7
112,165,3 6 4 10 1 15 8 17 2 13 5 9 12 16 11 14 7
113,111,3 16 4 10 1 15 14 17 2 13 5 9 12 6 11 8 7
114,109,3 6 4 10 1 15 14 17 2 13 5 9 11 16 12 8 7
115,141,16 6 4 10 1 15 14 17 2 13 5 9 12 3 11 8 7
116,133,3 6 4 10 1 15 14 5 2 13 17 9 12 16 11 8 7
117,107,3 6 4 15 1 10 14 17 2 13 5 9 12 16 11 8 7
118,107,3 6 4 10 1 15 14 17 2 13 5 9 12 16 7 8 11
119,111,3 6 4 10 1 15 14 17 2 13 5 9 12 8 11 16 7
120,133,7 6 4 10 1 15 14 17 2 13 5 9 12 16 11 8 3
121,147,12 6 4 10 1 15 14 17 2 13 5 9 3 16 11 8 7
122,115,3 6 16 10 1 15 14 17 2 13 5 9 12 4 11 8 7
123,154,3 6 4 10 7 15 14 17 2 13 5 9 12 16 11 8 1
124,121,3 10 4 6 1 15 14 17 2 13 5 9 12 16 11 8 7
125,107,3 6 4 10 1 15 14 17 2 13 5 9 12 16 7 8 11
126,131,3 6 4 16 1 15 14 17 2 13 5 9 12 10 11 8 7
127,125,3 6 4 10 13 15 14 17 2 1 5 9 12 16 11 8 7
128,129,3 6 4 10 1 15 5 17 2 13 14 9 12 16 11 8 7
129,107,3 6 4 15 1 10 14 17 2 13 5 9 12 16 11 8 7
130,141,16 6 4 10 1 15 14 17 2 13 5 9 12 3 11 8 7
131,141,16 6 4 10 1 15 14 17 2 13 5 9 12 3 11 8 7
132,129,3 11 4 10 1 15 14 17 2 13 5 9 12 16 6 8 7
133,129,3 8 4 10 1 15 14 17 2 13 5 9 12 16 11 6 7
134,149,3 6 4 10 1 7 14 17 2 13 5 9 12 16 11 8 15
135,103,3 6 4 10 1 17 14 15 2 13 5 9 12 16 11 8 7
136,139,3 6 4 10 1 15 14 16 2 13 5 9 12 17 11 8 7
137,119,3 6 4 10 1 15 14 17 5 13 2 9 12 16 11 8 7
138,113,3 6 4 10 1 15 14 17 2 13 9 5 12 16 11 8 7
139,149,3 6 4 10 1 7 14 17 2 13 5 9 12 16 11 8 15
140,109,3 6 4 10 14 15 1 17 2 13 5 9 12 16 11 8 7
141,107,3 6 4 15 1 10 14 17 2 13 5 9 12 16 11 8 7
142,129,3 8 4 10 1 15 14 17 2 13 5 9 12 16 11 6 7
143,129,10 6 4 3 1 15 14 17 2 13 5 9 12 16 11 8 7
144,121,3 6 4 10 1 15 14 17 2 13 5 9 8 16 11 12 7
145,137,9 6 4 10 1 15 14 17 2 13 5 3 12 16 11 8 7
146,139,3 6 4 10 1 15 14 17 7 13 5 9 12 16 11 8 2
147,109,3 6 4 14 1 15 10 17 2 13 5 9 12 16 11 8 7
148,127,5 6 4 10 1 15 14 17 2 13 3 9 12 16 11 8 7
149,147,12 6 4 10 1 15 14 17 2 13 5 9 3 16 11 8 7
150,129,3 11 4 10 1 15 14 17 2 13 5 9 12 16 6 8 7
151,135,15 6 4 10 1 3 14 17 2 13 5 9 12 16 11 8 7
152,137,3 6 4 10 5 15 14 17 2 13 1 9 12 16 11 8 7
153,113,3 6 4 10 17 15 14 1 2 13 5 9 12 16 11 8 7
154,139,3 6 4 10 1 15 14 17 7 13 5 9 12 16 11 8 2
155,113,3 6 4 10 1 15 14 17 2 16 5 9 12 13 11 8 7
156,131,3 6 4 16 1 15 14 17 2 13 5 9 12 10 11 8 7
157,95,3 6 4 10 1 15 17 14 2 13 5 9 12 16 11 8 7
158,127,3 1 4 10 6 15 17 14 2 13 5 9 12 16 11 8 7
159,111,3 6 4 17 1 15 10 14 2 13 5 9 12 16 11 8 7
160,111,3 6 12 10 1 15 17 14 2 13 5 9 4 16 11 8 7
161,145,3 6 4 10 1 15 9 14 2 13 5 17 12 16 11 8 7
162,135,15 6 4 10 1 3 17 14 2 13 5 9 12 16 11 8 7
163,101,6 3 4 10 1 15 17 14 2 13 5 9 12 16 11 8 7
164,131,3 6 4 9 1 15 17 14 2 13 5 10 12 16 11 8 7
165,123,3 8 4 10 1 15 17 14 2 13 5 9 12 16 11 6 7
166,101,6 3 4 10 1 15 17 14 2 13 5 9 12 16 11 8 7
167,155,3 6 4 10 1 15 11 14 2 13 5 9 12 16 17 8 7
168,99,3 6 4 10 1 15 17 14 2 13 5 9 12 16 8 11 7
169,111,3 4 6 10 1 15 17 14 2 13 5 9 12 16 11 8 7
170,105,3 16 4 10 1 15 17 14 2 13 5 9 12 6 11 8 7
171,93,3 6 4 10 1 15 17 2 14 13 5 9 12 16 11 8 7
172,113,3 10 4 6 1 15 17 2 14 13 5 9 12 16 11 8 7
173,109,3 6 4 10 1 15 17 13 14 2 5 9 12 16 11 8 7
174,153,3 6 4 8 1 15 17 2 14 13 5 9 12 16 11 10 7
175,121,3 6 4 10 1 15 17 2 9 13 5 14 12 16 11 8 7
176,111,3 7 4 10 1 15 17 2 14 13 5 9 12 16 11 8 6
177,139,3 6 4 11 1 15 17 2 14 13 5 9 12 16 10 8 7
178,95,3 6 4 10 1 17 15 2 14 13 5 9 12 16 11 8 7
179,105,3 6 4 10 1 15 17 2 14 16 5 9 12 13 11 8 7
180,93,3 6 13 10 1 15 17 2 14 4 5 9 12 16 11 8 7
181,141,3 6 13 10 1 16 17 2 14 4 5 9 12 15 11 8 7
182,135,2 6 13 10 1 15 17 3 14 4 5 9 12 16 11 8 7
183,107,3 9 13 10 1 15 17 2 14 4 5 6 12 16 11 8 7
184,111,3 6 1 10 13 15 17 2 14 4 5 9 12 16 11 8 7
185,99,3 6 13 10 1 15 17 2 4 14 5 9 12 16 11 8 7
186,111,3 6 13 10 1 15 17 2 14 9 5 4 12 16 11 8 7
187,135,3 6 13 10 16 15 17 2 14 4 5 9 12 1 11 8 7
188,121,3 6 13 10 1 15 17 2 14 11 5 9 12 16 4 8 7
189,135,3 6 13 10 16 15 17 2 14 4 5 9 12 1 11 8 7
190,111,3 6 7 10 1 15 17 2 14 4 5 9 12 16 11 8 13
191,129,3 6 13 10 1 15 17 16 14 4 5 9 12 2 11 8 7
192,109,3 6 10 13 1 15 17 2 14 4 5 9 12 16 11 8 7
193,117,3 6 17 10 1 15 13 2 14 4 5 9 12 16 11 8 7
194,135,3 6 13 10 16 15 17 2 14 4 5 9 12 1 11 8 7
195,125,3 6 13 9 1 15 17 2 14 4 5 10 12 16 11 8 7
196,123,3 11 13 10 1 15 17 2 14 4 5 9 12 16 6 8 7
197,113,3 6 13 10 1 15 17 2 14 4 5 9 7 16 11 8 12
198,105,3 6 13 5 1 15 17 2 14 4 10 9 12 16 11 8 7
199,127,3 2 13 10 1 15 17 6 14 4 5 9 12 16 11 8 7
200,134,3 6 13 10 1 15 17 2 7 4 5 9 12 16 11 8 14
201,119,3 6 15 10 1 13 17 2 14 4 5 9 12 16 11 8 7
202,105,13 6 3 10 1 15 17 2 14 4 5 9 12 16 11 8 7
203,141,3 6 13 10 1 16 17 2 14 4 5 9 12 15 11 8 7
204,149,3 6 13 8 1 15 17 2 14 4 5 9 12 16 11 10 7
205,89,3 6 5 10 1 15 17 2 14 4 13 9 12 16 11 8 7
206,107,3 6 5 10 1 15 17 2 14 9 13 4 12 16 11 8 7
207,145,3 6 5 10 1 15 7 2 14 4 13 9 12 16 11 8 17
208,127,3 6 5 10 1 15 17 9 14 4 13 2 12 16 11 8 7
209,109,3 6 5 10 1 15 17 2 14 4 13 9 7 16 11 8 12
210,103,3 6 5 10 1 15 17 2 14 4 9 13 12 16 11 8 7
211,151,3 6 5 10 1 15 11 2 14 4 13 9 12 16 17 8 7
212,123,3 6 5 10 1 15 17 2 12 4 13 9 14 16 11 8 7
213,142,3 6 5 10 7 15 17 2 14 4 13 9 12 16 11 8 1
214,167,3 6 5 10 1 8 17 2 14 4 13 9 12 16 11 15 7
215,111,3 9 5 10 1 15 17 2 14 4 13 6 12 16 11 8 7
216,95,3 6 5 10 1 15 17 2 14 4 13 9 12 16 7 8 11
217,105,3 13 5 10 1 15 17 2 14 4 6 9 12 16 11 8 7
218,103,3 6 5 10 2 15 17 1 14 4 13 9 12 16 11 8 7
219,135,12 6 5 10 1 15 17 2 14 4 13 9 3 16 11 8 7
220,143,3 15 5 10 1 6 17 2 14 4 13 9 12 16 11 8 7
221,119,3 6 5 7 1 15 17 2 14 4 13 9 12 16 11 8 10
222,99,3 6 5 10 1 15 17 4 14 2 13 9 12 16 11 8 7
223,117,13 6 5 10 1 15 17 2 14 4 3 9 12 16 11 8 7
224,107,3 7 5 10 1 15 17 2 14 4 13 9 12 16 11 8 6
225,121,7 6 5 10 1 15 17 2 14 4 13 9 12 16 11 8 3
226,81,3 6 5 10 1 15 17 2 14 4 13 16 12 9 11 8 7
227,139,3 6 5 10 9 15 17 2 14 4 13 16 12 1 11 8 7
228,135,3 6 5 10 1 15 12 2 14 4 13 16 17 9 11 8 7
229,81,3 6 5 10 1 15 17 2 14 4 13 16 9 12 11 8 7
230,95,3 6 5 17 1 15 10 2 14 4 13 16 9 12 11 8 7
231,89,3 6 5 10 1 15 17 2 14 4 13 16 11 12 9 8 7
232,101,3 6 5 10 1 15 17 2 14 4 13 7 9 12 11 8 16
233,123,3 2 5 10 1 15 17 6 14 4 13 16 9 12 11 8 7
234,119,3 6 5 12 1 15 17 2 14 4 13 16 9 10 11 8 7
235,123,2 6 5 10 1 15 17 3 14 4 13 16 9 12 11 8 7
236,85,3 6 5 10 1 15 17 2 14 4 13 16 9 12 8 11 7
237,99,3 6 5 10 14 15 17 2 1 4 13 16 9 12 11 8 7
238,123,3 6 5 10 1 16 17 2 14 4 13 15 9 12 11 8 7
239,123,3 2 5 10 1 15 17 6 14 4 13 16 9 12 11 8 7
240,131,3 6 5 10 1 15 17 2 11 4 13 16 9 12 14 8 7
241,89,3 6 4 10 1 15 17 2 14 5 13 16 9 12 11 8 7
242,137,8 6 5 10 1 15 17 2 14 4 13 16 9 12 11 3 7
243,151,3 6 5 10 1 15 11 2 14 4 13 16 9 12 17 8 7
244,111,3 6 5 10 1 15 17 2 14 4 7 16 9 12 11 8 13
245,111,3 6 5 10 1 15 17 2 14 4 7 16 9 12 11 8 13
246,111,3 6 5 10 1 15 17 16 14 4 13 2 9 12 11 8 7
247,159,3 6 5 10 1 8 17 2 14 4 13 16 9 12 11 15 7
248,113,3 6 17 10 1 15 5 2 14 4 13 16 9 12 11 8 7
249,117,3 14 5 10 1 15 17 2 6 4 13 16 9 12 11 8 7
